Title,Poet,era,cap_rate,punct_rate,colon_density,concrete_abstract_ratio,adv_verb_ratio,rhyme_rate
"
                    Self-Help
                ",John Skoyles,Post-1950,0.08,0.16,0.0,0.4210526315789473,0.1666666666666666,0.0232558139534883
"
                    Evening Conversation
                ",Allan Johnston,Post-1950,0.4324324324324324,0.5405405405405406,0.4219409282700421,0.4047619047619047,0.3333333333333333,0.0
"
                    In the High Country
                ",David St. John,Post-1950,1.0,0.5,0.0,0.3636363636363636,0.1666666666666666,0.0
"
                    Lips
                ",Eugene Dubnov,Post-1950,1.0,0.6363636363636364,0.0,0.25,0.25,0.0
"
                    The Span
                ",Elizabeth Seydel Morgan,Post-1950,0.75,1.0,0.0,0.6595744680851063,0.2285714285714285,0.0
"
                    September 2011
                ",Elizabeth Seydel Morgan,Post-1950,0.75,1.0,0.0,0.45,0.3666666666666666,0.3076923076923077
"
                    The Last Troubadour
                ",David St. John,Post-1950,0.8125,0.0,0.0,0.9302325581395348,0.4,0.0
"
                    Impression of a Rib
                ",Keith S. Wilson,Post-1950,0.03125,0.125,0.0,0.8918918918918919,0.1206896551724138,0.0
"
                    The Harp
                ",Bruce Weigl,Post-1950,0.375,0.375,0.0,0.4102564102564102,0.28,0.0
"
                    Apparition of the Exile
                ",Bruce Weigl,Post-1950,1.0,1.0,0.4149377593360996,0.4939759036144578,0.1463414634146341,0.0
"
                    Her Life Runs Like a Red Silk Flag
                ",Bruce Weigl,Post-1950,0.3142857142857143,0.4,0.3846153846153846,0.8947368421052632,0.22,0.0
"
                    The Black Hose
                ",Bruce Weigl,Post-1950,0.1666666666666666,0.3541666666666667,0.0,0.6428571428571429,0.1351351351351351,0.0
"
                    Elegy for Peter
                ",Bruce Weigl,Post-1950,0.1739130434782608,0.3043478260869565,0.0,0.575,0.5555555555555556,0.0
"
                    Snow on the Desert
                ",Agha Shahid Ali,Post-1950,0.1604938271604938,0.382716049382716,0.929368029739777,0.4105263157894737,0.3431372549019608,0.0
"
                    Prayer Rug
                ",Agha Shahid Ali,Post-1950,0.054054054054054,0.0,0.0,0.5675675675675675,0.1818181818181818,0.0
"
                    Vacating an Apartment
                ",Agha Shahid Ali,Post-1950,0.34375,0.71875,0.7042253521126761,0.75,0.1538461538461538,0.0
"
                    Ghazal
                ",Agha Shahid Ali,Post-1950,0.8275862068965517,0.7931034482758621,0.8163265306122449,0.2638888888888889,0.2241379310344827,0.0
"
                    Neighbors, Throwing Knives
                ",David Bottoms,Post-1950,0.1379310344827586,0.4827586206896552,0.0,0.5,0.2068965517241379,0.0
"
                    An Owl
                ",David Bottoms,Post-1950,0.2142857142857142,0.5714285714285714,0.0,0.5645161290322581,0.1212121212121212,0.0
"
                    My Daughter at the Gymnastics Party
                ",David Bottoms,Post-1950,0.12,0.36,0.0,0.6363636363636364,0.2962962962962963,0.0
"
                    Flow
                ",Jonathan Galassi,Post-1950,0.1515151515151515,0.3333333333333333,0.495049504950495,0.7843137254901961,0.131578947368421,0.0227272727272727
"
                    May
                ",Jonathan Galassi,Post-1950,0.3333333333333333,0.5,0.0,0.6521739130434783,0.4545454545454545,0.0476190476190476
"
                    Girlhood
                ",Jonathan Galassi,Post-1950,0.1612903225806451,0.3548387096774194,1.257861635220126,0.5666666666666667,0.2,0.0
"
                    Miranda’s Drowned Book
                ",Debora Greger,Post-1950,0.3442622950819672,0.6065573770491803,0.2049180327868852,0.4,0.3846153846153846,0.0
"
                    Vermeer
                ",Debora Greger,Post-1950,0.1851851851851851,0.5185185185185185,0.0,0.5692307692307692,0.1875,0.0
"
                    The Right Whale in Iowa
                ",Debora Greger,Post-1950,0.3214285714285714,0.5,0.6097560975609756,0.66,0.1481481481481481,0.0
"
                    A Woman on the Dump
                ",Debora Greger,Post-1950,0.2424242424242424,0.5757575757575758,0.4739336492890995,0.417910447761194,0.1470588235294117,0.0
"
                    Les Très Riches Heures de Florida
                ",Debora Greger,Post-1950,0.1666666666666666,0.4166666666666667,1.048951048951049,0.8024691358024691,0.3061224489795918,0.0434782608695652
"
                    The Dictionary of Silence
                ",Debora Greger,Post-1950,0.3653846153846153,0.7115384615384616,1.1961722488038278,0.4202898550724637,0.3783783783783784,0.0099009900990099
"
                    Dolls
                ",David St. John,Post-1950,1.0,0.4594594594594595,0.3937007874015747,0.6666666666666666,0.3243243243243243,0.0
"
                    Hush
                ",David St. John,Post-1950,0.9166666666666666,0.2916666666666667,1.015228426395939,0.7931034482758621,0.3,0.0
"
                    The Shore
                ",David St. John,Post-1950,0.984375,0.34375,0.5208333333333333,0.6837606837606838,0.1481481481481481,0.008
"
                    Wavelength
                ",David St. John,Post-1950,0.8,0.0,0.0,0.5333333333333333,0.5,0.027027027027027
"
                    Meditation
                ",David St. John,Post-1950,0.9285714285714286,0.6428571428571429,1.7699115044247788,0.7,0.5789473684210527,0.0
"
                    Lucifer in Starlight
                ",David St. John,Post-1950,0.9682539682539684,0.3968253968253968,0.9345794392523364,0.4685714285714286,0.4492753623188406,0.0
"
                    Chinoisserie
                ",Lynn Emanuel,Post-1950,0.2222222222222222,0.5555555555555556,1.6666666666666667,0.5294117647058824,0.2222222222222222,0.0
"
                    Out of Metropolis
                ",Lynn Emanuel,Post-1950,0.1851851851851851,0.3703703703703703,0.7246376811594203,0.4574468085106383,0.2777777777777778,0.0
"
                    Alla Breve Loving
                ",C. D. Wright,Post-1950,0.4347826086956521,0.6086956521739131,0.0,0.7714285714285715,0.2666666666666666,0.0
"
                    Approximately Forever
                ",C. D. Wright,Post-1950,0.5,0.0,0.0,0.28,0.1666666666666666,0.0
"
                    Everything Good between Men and Women
                ",C. D. Wright,Post-1950,0.1923076923076923,0.2307692307692307,0.0,0.5636363636363636,0.4666666666666667,0.0
"
                    Quickly Aging Here
                ",Denis Johnson,Post-1950,0.0,0.1290322580645161,0.5747126436781609,0.3934426229508196,0.4242424242424242,0.0175438596491228
"
                    A Poem about Baseballs
                ",Denis Johnson,Post-1950,0.0,0.1666666666666666,0.0,0.0714285714285714,0.6666666666666666,0.0
"
                    Looking Out the Window Poem
                ",Denis Johnson,Post-1950,0.1666666666666666,0.2857142857142857,0.0,0.2266666666666666,0.5517241379310345,0.0
"
                    Working Outside at Night
                ",Denis Johnson,Post-1950,0.1081081081081081,0.2162162162162162,0.8264462809917356,0.5116279069767442,0.1739130434782608,0.0
"
                    The Confession of St. Jim-Ralph
                ",Denis Johnson,Post-1950,0.4,0.3,0.0,0.3035714285714285,0.12,0.0
"
                    Talking Richard Wilson Blues, by Richard Clay Wilson
                ",Denis Johnson,Post-1950,0.1888888888888888,0.4111111111111111,0.2403846153846154,0.48828125,0.238095238095238,0.0
"
                    Disappointment
                ",August Kleinzahler,Post-1950,0.2,0.4,2.2988505747126435,0.7407407407407407,0.3571428571428571,0.0
"
                    East of the Library, Across from the Odd Fellows Building
                ",August Kleinzahler,Post-1950,0.2666666666666666,0.5666666666666667,0.0,0.625,0.6666666666666666,0.0
"
                    Sequels to an Uncollected Winter
                ",G. E. Murray,Post-1950,0.2352941176470588,0.2352941176470588,0.0,0.5454545454545454,0.4285714285714285,0.0
"
                    Wedding Dress
                ",Michael Waters,Post-1950,0.6,1.0,1.36986301369863,1.0,0.3,0.3846153846153846
"
                    Two Guitars
                ",Victor Hernández Cruz,Post-1950,1.0,0.064516129032258,0.4291845493562232,0.4383561643835616,0.0930232558139534,0.0
"
                    Glow Flesh
                ",Victor Hernández Cruz,Post-1950,0.0,0.0,0.0,1.0909090909090908,0.0,0.0
"
                    Airoplain
                ",Victor Hernández Cruz,Post-1950,0.1384615384615384,0.0307692307692307,0.0,0.4959349593495935,0.2388059701492537,0.0088495575221238
"
                    Here Is an Ear Hear
                ",Victor Hernández Cruz,Post-1950,0.1739130434782608,0.1739130434782608,1.0101010101010102,0.4032258064516129,0.1951219512195122,0.0
"
                    Sower
                ",Bei Dao,Post-1950,0.0833333333333333,0.0833333333333333,1.2195121951219512,0.7,0.1578947368421052,0.0
"
                    Pastoral
                ",Bei Dao,Post-1950,0.1,0.0,0.0,1.5555555555555556,0.2727272727272727,0.0
"
                    New Year
                ",Bei Dao,Post-1950,0.0,0.0,0.0,0.5833333333333334,0.0909090909090909,0.0
"
                    Requiem
                ",Bei Dao,Post-1950,0.0526315789473684,0.0,0.0,0.2926829268292683,0.16,0.0
"
                    Snowmen
                ",Agha Shahid Ali,Post-1950,0.25,0.7083333333333334,0.9523809523809524,1.1176470588235294,0.0625,0.0
"
                    Privacy
                ",C. D. Wright,Post-1950,0.6,0.0,0.0,0.4242424242424242,0.1666666666666666,0.0
"
                    Flame
                ",C. D. Wright,Post-1950,0.0,0.0,0.0,0.5531914893617021,0.0,0.0
"
                    The Farm
                ",Joyce Sutphen,Post-1950,0.4642857142857143,0.7142857142857143,0.0,1.1428571428571428,0.1363636363636363,0.0
"
                    Evening Angelus
                ",Joyce Sutphen,Post-1950,0.0909090909090909,0.3181818181818182,0.0,0.5,0.3076923076923077,0.0
"
                    In Black
                ",Joyce Sutphen,Post-1950,0.2857142857142857,0.5357142857142857,0.8733624454148471,0.5072463768115942,0.325,0.0
"
                    Living in the Body
                ",Joyce Sutphen,Post-1950,0.2083333333333333,0.2916666666666667,0.0,0.5806451612903226,0.3243243243243243,0.0
"
                    At the Moment
                ",Joyce Sutphen,Post-1950,0.1538461538461538,0.4615384615384615,0.9345794392523364,0.0701754385964912,0.6521739130434783,0.0434782608695652
"
                    A Kind of Villanelle
                ",Joyce Sutphen,Post-1950,0.3333333333333333,0.3888888888888889,1.5151515151515151,0.26,0.4871794871794871,0.0303030303030303
"
                    Older, Younger, Both
                ",Joyce Sutphen,Post-1950,0.3,0.3,0.0,0.0714285714285714,0.3478260869565217,0.0
"
                    Tonight
                ",Agha Shahid Ali,Post-1950,0.9166666666666666,0.8333333333333334,1.5151515151515151,0.5873015873015873,0.09375,0.0
"
                    Roslyn
                ",Thulani Davis,Post-1950,0.074074074074074,0.0,0.0,0.2753623188405797,0.3050847457627119,0.0095238095238095
"
                    skinny-dippin’ in the gene pool
                ",Thulani Davis,Post-1950,0.0412371134020618,0.0412371134020618,0.0,0.3687150837988827,0.2428571428571428,0.0
"
                    backstage drama
                ",Thulani Davis,Post-1950,0.453125,0.6875,0.2304147465437788,0.4057971014492754,0.2231404958677686,0.0094339622641509
"
                    the attack could not be seen by night
                ",Thulani Davis,Post-1950,0.0,0.0,0.0,0.9090909090909092,0.3571428571428571,0.0
"
                    as i fly over this time
                ",Thulani Davis,Post-1950,0.0204081632653061,0.0204081632653061,0.0,0.5862068965517241,0.25,0.0126582278481012
"
                    Each Defeat
                ",Eileen Myles,Post-1950,0.3773584905660377,0.0566037735849056,0.4807692307692308,0.8571428571428571,0.1886792452830188,0.0194174757281553
"
                    Movie
                ",Eileen Myles,Post-1950,0.0454545454545454,0.0454545454545454,0.0,0.9375,0.1818181818181818,0.0
"
                    She
                ",Christopher Gilbert,Post-1950,0.2307692307692307,0.2692307692307692,1.6853932584269662,0.58,0.1333333333333333,0.0
"
                    Sign for My Father, Who Stressed the Bunt
                ",David Bottoms,Post-1950,0.2272727272727272,0.5909090909090909,0.0,0.6938775510204082,0.3478260869565217,0.0
"
                    An American Poem
                ",Eileen Myles,Post-1950,0.2094594594594594,0.2094594594594594,0.0,0.2295719844357976,0.25,0.0
"
                    Elegy
                ",David St. John,Post-1950,0.8780487804878049,0.7073170731707317,1.812688821752266,0.6509433962264151,0.3617021276595745,0.0
"
                    Frying Trout while Drunk
                ",Lynn Emanuel,Post-1950,0.1481481481481481,0.4444444444444444,0.4830917874396135,0.6666666666666666,0.2903225806451613,0.0
